PUBLICATION NAME: (plos genetics) AND YEAR PUBLISHED: (2012-2013)
Refined by: DOCUMENT TYPES=( ARTICLE OR REVIEW )
Timespan=All years. Indexes=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, BKCI-S, BKCI-SSH, ESCI, CCR-EXPANDED, IC.

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021"
"The GATA Transcription Factor egl-27 Delays Aging by Promoting Stress Resistance in Caenorhabditis elegans","Xu, Xiao; Kim, Stuart K.","","","","PLOS GENETICS","DEC 2012","2012","8","12","","","","","","e1003108","10.1371/journal.pgen.1003108","","","30","3.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5","1","3","4","5","7","4","0"
"dJun and Vri/dNFIL3 Are Major Regulators of Cardiac Aging in Drosophila","Monnier, Veronique; Iche-Torres, Magali; Rera, Michael; Contremoulins, Vincent; Guichard, Celine; Lalevee, Nathalie; Tricoire, Herve; Perrin, Laurent","","","","PLOS GENETICS","NOV 2012","2012","8","11","","","","","","e1003081","10.1371/journal.pgen.1003081","","","30","3.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6","3","3","4","3","7","3","0"
"A Spatial and Temporal Gradient of Fgf Differentially Regulates Distinct Stages of Neural Development in the Zebrafish Inner Ear","Vemaraju, Shruti; Kantarci, Husniye; Padanad, Mahesh S.; Riley, Bruce B.","","","","PLOS GENETICS","NOV 2012","2012","8","11","","","","","","e1003068","10.1371/journal.pgen.1003068","","","30","3.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","5","6","4","4","0","5","0"
"Phosphatase-Dead Myotubularin Ameliorates X-Linked Centronuclear Myopathy Phenotypes in Mice","Amoasii, Leonela; Bertazzi, Dimitri L.; Tronchere, Helene; Hnia, Karim; Chicanne, Gaetan; Rinaldi, Bruno; Cowling, Belinda S.; Ferry, Arnaud; Klaholz, Bruno; Payrastre, Bernard; Laporte, Jocelyn; Friant, Sylvie","","","","PLOS GENETICS","OCT 2012","2012","8","10","","","","","","e1002965","10.1371/journal.pgen.1002965","","","30","3.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","5","3","2","3","3","3","3","0"
"An Essential Role of Variant Histone H3.3 for Ectomesenchyme Potential of the Cranial Neural Crest","Cox, Samuel G.; Kim, Hyunjung; Garnett, Aaron Timothy; Medeiros, Daniel Meulemans; An, Woojin; Crump, J. Gage","","","","PLOS GENETICS","SEP 2012","2012","8","9","","","","","","e1002938","10.1371/journal.pgen.1002938","","","30","3.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","4","5","3","3","2","2","3","0"
"Vsx2 Controls Eye Organogenesis and Retinal Progenitor Identity Via Homeodomain and Non-Homeodomain Residues Required for High Affinity DNA Binding","Zou, Changjiang; Levine, Edward M.","","","","PLOS GENETICS","SEP 2012","2012","8","9","","","","","","e1002924","10.1371/journal.pgen.1002924","","","30","3.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","6","1","2","5","6","0"
"SCS3 and YFT2 Link Transcription of Phospholipid Biosynthetic Genes to ER Stress and the UPR","Moir, Robyn D.; Gross, David A.; Silver, David L.; Willis, Ian M.","","","","PLOS GENETICS","AUG 2012","2012","8","8","","","","","","e1002890","10.1371/journal.pgen.1002890","","","30","3.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","4","4","1","3","6","2","7","0"
"Identification of Chromatin-Associated Regulators of MSL Complex Targeting in Drosophila Dosage Compensation","Larschan, Erica; Soruco, Marcela M. L.; Lee, Ok-Kyung; Peng, Shouyong; Bishop, Eric; Chery, Jessica; Goebel, Karen; Feng, Jessica; Park, Peter J.; Kuroda, Mitzi I.","","","","PLOS GENETICS","JUL 2012","2012","8","7","","","","","","e1002830","10.1371/journal.pgen.1002830","","","30","3.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4","5","4","1","6","2","5","1","0"
"Cellular Variability of RpoS Expression Underlies Subpopulation Activation of an Integrative and Conjugative Element","Miyazaki, Ryo; Minoia, Marco; Pradervand, Nicolas; Sulser, Sandra; Reinhard, Friedrich; van der Meer, Jan Roelof","","","","PLOS GENETICS","JUL 2012","2012","8","7","","","","","","e1002818","10.1371/journal.pgen.1002818","","","30","3.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","3","4","4","2","4","5","2","0"
"A Splice Site Variant in the Bovine RNF11 Gene Compromises Growth and Regulation of the Inflammatory Response","Sartelet, Arnaud; Druet, Tom; Michaux, Charles; Fasquelle, Corinne; Geron, Sarah; Tamma, Nico; Zhang, Zhiyan; Coppieters, Wouter; Georges, Michel; Charlier, Carole","","","","PLOS GENETICS","MAR 2012","2012","8","3","","","","","","e1002581","10.1371/journal.pgen.1002581","","","30","3.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","6","2","7","3","1","2","4","0"
"Spo0A similar to P Imposes a Temporal Gate for the Bimodal Expression of Competence in Bacillus subtilis","Mirouze, Nicolas; Desai, Yaanik; Raj, Arjun; Dubnau, David","","","","PLOS GENETICS","MAR 2012","2012","8","3","","","","","","e1002586","10.1371/journal.pgen.1002586","","","30","3.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5","1","9","5","5","1","0","3","0"
"The Role of Glypicans in Wnt Inhibitory Factor-1 Activity and the Structural Basis of Wif1's Effects on Wnt and Hedgehog Signaling","Avanesov, Andrei; Honeyager, Shawn M.; Malicki, Jarema; Blair, Seth S.","","","","PLOS GENETICS","FEB 2012","2012","8","2","","","","","","e1002503","10.1371/journal.pgen.1002503","","","30","3.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","5","4","4","5","0","5","2","2","0"
"Negative Supercoiling Creates Single-Stranded Patches of DNA That Are Substrates for AID-Mediated Mutagenesis","Parsa, Jahan-Yar; Ramachandran, Shaliny; Zaheen, Ahmad; Nepal, Rajeev M.; Kapelnikov, Anat; Belcheva, Antoaneta; Berru, Maribel; Ronai, Diana; Martin, Alberto","","","","PLOS GENETICS","FEB 2012","2012","8","2","","","","","","e1002518","10.1371/journal.pgen.1002518","","","30","3.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4","4","2","6","2","4","2","4","0"
"Defining the Role of ATP Hydrolysis in Mitotic Segregation of Bacterial Plasmids","Ah-Seng, Yoan; Rech, Jerome; Lane, David; Bouet, Jean-Yves","","","","PLOS GENETICS","DEC 2013","2013","9","12","","","","","","e1003956","10.1371/journal.pgen.1003956","","","29","3.22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","5","5","5","2","3","4","1"
"Roles of XRCC2, RAD51B and RAD51D in RAD51-Independent SSA Recombination","Serra, Heidi; Da Ines, Olivier; Degroote, Fabienne; Gallego, Maria E.; White, Charles I.","","","","PLOS GENETICS","NOV 2013","2013","9","11","","","","","","e1003971","10.1371/journal.pgen.1003971","","","29","3.22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","4","9","3","3","1","4","0"
"Human Intellectual Disability Genes Form Conserved Functional Modules in Drosophila","Oortveld, Merel A. W.; Keerthikumar, Shivakumar; Oti, Martin; Nijhof, Bonnie; Fernandes, Ana Clara; Kochinke, Korinna; Castells-Nobau, Anna; van Engelen, Eva; Ellenkamp, Thijs; Eshuis, Lilian; Galy, Anne; van Bokhoven, Hans; Habermann, Bianca; Brunner, Han G.; Zweier, Christiane; Verstreken, Patrik; Huynen, Martijn A.; Schenck, Annette","","","","PLOS GENETICS","OCT 2013","2013","9","10","","","","","","e1003911","10.1371/journal.pgen.1003911","","","29","3.22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","8","2","4","4","4","4","0"
"Phenotypic and Genetic Consequences of Protein Damage","Krisko, Anita; Radman, Miroslav","","","","PLOS GENETICS","SEP 2013","2013","9","9","","","","","","e1003810","10.1371/journal.pgen.1003810","","","29","3.22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","6","2","2","7","9","0"
"MYB64 and MYB119 Are Required for Cellularization and Differentiation during Female Gametogenesis in Arabidopsis thaliana","Rabiger, David S.; Drews, Gary N.","","","","PLOS GENETICS","SEP 2013","2013","9","9","","","","","","e1003783","10.1371/journal.pgen.1003783","","","29","3.22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","2","4","4","10","5","0"
